dataset,cow_id,view,rgb_path,depth_path,view_ply_path,aligned_ply_path
CowDB,12,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/12/raw/left/rgb-12.56.54.815.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/12/raw/left/depth-12.56.54.815.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/12/left-12.56.54.815.ply,
CowDB,12,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/12/raw/right/rgb-12.56.54.865.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/12/raw/right/depth-12.56.54.865.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/12/right-12.56.54.865.ply,
CowDB,12,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/12/raw/top/rgb-12.56.54.837.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/12/raw/top/depth-12.56.54.837.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/12/top-12.56.54.837.ply,
CowDB,120,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/120/raw/left/rgb-13.38.22.938.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/120/raw/left/depth-13.38.22.938.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/120/left-13.38.22.938.ply,
CowDB,120,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/120/raw/right/rgb-13.38.22.934.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/120/raw/right/depth-13.38.22.934.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/120/right-13.38.22.934.ply,
CowDB,120,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/120/raw/top/rgb-13.38.22.918.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/120/raw/top/depth-13.38.22.918.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/120/top-13.38.22.918.ply,
CowDB,121,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/121/raw/left/rgb-13.42.48.109.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/121/raw/left/depth-13.42.48.109.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/121/left-13.42.48.109.ply,
CowDB,121,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/121/raw/right/rgb-13.42.48.083.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/121/raw/right/depth-13.42.48.083.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/121/right-13.42.48.083.ply,
CowDB,121,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/121/raw/top/rgb-13.42.48.086.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/121/raw/top/depth-13.42.48.086.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/121/top-13.42.48.086.ply,
CowDB,122,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/122/raw/left/rgb-13.45.51.640.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/122/raw/left/depth-13.45.51.640.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/122/left-13.45.51.640.ply,
CowDB,122,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/122/raw/right/rgb-13.45.51.636.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/122/raw/right/depth-13.45.51.636.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/122/right-13.45.51.636.ply,
CowDB,122,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/122/raw/top/rgb-13.45.51.673.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/122/raw/top/depth-13.45.51.673.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/122/top-13.45.51.673.ply,
CowDB,123,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/123/raw/left/rgb-13.47.57.135.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/123/raw/left/depth-13.47.57.135.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/123/left-13.47.57.135.ply,
CowDB,123,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/123/raw/right/rgb-13.47.57.166.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/123/raw/right/depth-13.47.57.166.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/123/right-13.47.57.166.ply,
CowDB,123,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/123/raw/top/rgb-13.47.57.125.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/123/raw/top/depth-13.47.57.125.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/123/top-13.47.57.125.ply,
CowDB,124,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/124/raw/left/rgb-15.16.55.448.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/124/raw/left/depth-15.16.55.448.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/124/left-15.16.55.448.ply,
CowDB,124,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/124/raw/right/rgb-15.16.55.439.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/124/raw/right/depth-15.16.55.439.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/124/right-15.16.55.439.ply,
CowDB,124,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/124/raw/top/rgb-15.16.55.421.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/124/raw/top/depth-15.16.55.421.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/124/top-15.16.55.421.ply,
CowDB,125,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/125/raw/left/rgb-15.19.57.999.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/125/raw/left/depth-15.19.57.999.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/125/left-15.19.57.999.ply,
CowDB,125,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/125/raw/right/rgb-15.19.57.973.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/125/raw/right/depth-15.19.57.973.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/125/right-15.19.57.973.ply,
CowDB,125,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/125/raw/top/rgb-15.19.57.964.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/125/raw/top/depth-15.19.57.964.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/125/top-15.19.57.964.ply,
CowDB,126,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/126/raw/left/rgb-15.25.26.525.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/126/raw/left/depth-15.25.26.525.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/126/left-15.25.26.525.ply,
CowDB,126,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/126/raw/right/rgb-15.25.26.573.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/126/raw/right/depth-15.25.26.573.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/126/right-15.25.26.573.ply,
CowDB,126,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/126/raw/top/rgb-15.25.26.513.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/126/raw/top/depth-15.25.26.513.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/126/top-15.25.26.513.ply,
CowDB,127,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/127/raw/left/rgb-15.31.00.672.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/127/raw/left/depth-15.31.00.672.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/127/left-15.31.00.672.ply,
CowDB,127,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/127/raw/right/rgb-15.31.00.665.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/127/raw/right/depth-15.31.00.665.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/127/right-15.31.00.665.ply,
CowDB,127,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/127/raw/top/rgb-15.31.00.654.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/127/raw/top/depth-15.31.00.654.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/127/top-15.31.00.654.ply,
CowDB,128,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/128/raw/left/rgb-15.34.24.744.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/128/raw/left/depth-15.34.24.744.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/128/left-15.34.24.744.ply,
CowDB,128,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/128/raw/right/rgb-15.34.24.731.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/128/raw/right/depth-15.34.24.731.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/128/right-15.34.24.731.ply,
CowDB,128,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/128/raw/top/rgb-15.34.24.764.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/128/raw/top/depth-15.34.24.764.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/128/top-15.34.24.764.ply,
CowDB,129,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/129/raw/left/rgb-15.41.02.288.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/129/raw/left/depth-15.41.02.288.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/129/left-15.41.02.288.ply,
CowDB,129,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/129/raw/right/rgb-15.41.02.257.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/129/raw/right/depth-15.41.02.257.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/129/right-15.41.02.257.ply,
CowDB,129,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/129/raw/top/rgb-15.41.02.256.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/129/raw/top/depth-15.41.02.256.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/129/top-15.41.02.256.ply,
CowDB,13,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/13/raw/left/rgb-12.59.51.528.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/13/raw/left/depth-12.59.51.528.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/13/left-12.59.51.528.ply,
CowDB,13,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/13/raw/right/rgb-12.59.51.501.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/13/raw/right/depth-12.59.51.501.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/13/right-12.59.51.501.ply,
CowDB,13,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/13/raw/top/rgb-12.59.51.546.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/13/raw/top/depth-12.59.51.546.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/13/top-12.59.51.546.ply,
CowDB,130,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/130/raw/left/rgb-15.43.35.978.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/130/raw/left/depth-15.43.35.978.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/130/left-15.43.35.978.ply,
CowDB,130,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/130/raw/right/rgb-15.43.36.017.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/130/raw/right/depth-15.43.36.017.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/130/right-15.43.36.017.ply,
CowDB,130,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/130/raw/top/rgb-15.43.36.003.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/130/raw/top/depth-15.43.36.003.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/130/top-15.43.36.003.ply,
CowDB,131,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/131/raw/left/rgb-15.51.06.277.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/131/raw/left/depth-15.51.06.277.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/131/left-15.51.06.277.ply,
CowDB,131,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/131/raw/right/rgb-15.51.06.258.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/131/raw/right/depth-15.51.06.258.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/131/right-15.51.06.258.ply,
CowDB,131,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/131/raw/top/rgb-15.51.06.293.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/131/raw/top/depth-15.51.06.293.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/131/top-15.51.06.293.ply,
CowDB,132,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/132/raw/left/rgb-15.54.38.810.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/132/raw/left/depth-15.54.38.810.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/132/left-15.54.38.810.ply,
CowDB,132,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/132/raw/right/rgb-15.54.38.838.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/132/raw/right/depth-15.54.38.838.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/132/right-15.54.38.838.ply,
CowDB,132,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/132/raw/top/rgb-15.54.38.811.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/132/raw/top/depth-15.54.38.811.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/132/top-15.54.38.811.ply,
CowDB,133,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/133/raw/left/rgb-15.56.56.855.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/133/raw/left/depth-15.56.56.855.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/133/left-15.56.56.855.ply,
CowDB,133,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/133/raw/right/rgb-15.56.56.862.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/133/raw/right/depth-15.56.56.862.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/133/right-15.56.56.862.ply,
CowDB,133,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/133/raw/top/rgb-15.56.56.862.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/133/raw/top/depth-15.56.56.862.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/133/top-15.56.56.862.ply,
CowDB,134,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/134/raw/left/rgb-15.59.12.979.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/134/raw/left/depth-15.59.12.979.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/134/left-15.59.12.979.ply,
CowDB,134,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/134/raw/right/rgb-15.59.12.991.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/134/raw/right/depth-15.59.12.991.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/134/right-15.59.12.991.ply,
CowDB,134,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/134/raw/top/rgb-15.59.12.936.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/134/raw/top/depth-15.59.12.936.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/134/top-15.59.12.936.ply,
CowDB,135,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/135/raw/left/rgb-16.01.20.637.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/135/raw/left/depth-16.01.20.637.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/135/left-16.01.20.637.ply,
CowDB,135,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/135/raw/right/rgb-16.01.20.679.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/135/raw/right/depth-16.01.20.679.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/135/right-16.01.20.679.ply,
CowDB,135,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/135/raw/top/rgb-16.01.20.638.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/135/raw/top/depth-16.01.20.638.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/135/top-16.01.20.638.ply,
CowDB,136,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/136/raw/left/rgb-16.04.17.055.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/136/raw/left/depth-16.04.17.055.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/136/left-16.04.17.055.ply,
CowDB,136,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/136/raw/right/rgb-16.04.17.041.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/136/raw/right/depth-16.04.17.041.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/136/right-16.04.17.041.ply,
CowDB,136,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/136/raw/top/rgb-16.04.17.045.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/136/raw/top/depth-16.04.17.045.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/136/top-16.04.17.045.ply,
CowDB,137,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/137/raw/left/rgb-16.06.45.931.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/137/raw/left/depth-16.06.45.931.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/137/left-16.06.45.931.ply,
CowDB,137,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/137/raw/right/rgb-16.06.45.941.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/137/raw/right/depth-16.06.45.941.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/137/right-16.06.45.941.ply,
CowDB,137,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/137/raw/top/rgb-16.06.45.972.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/137/raw/top/depth-16.06.45.972.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/137/top-16.06.45.972.ply,
CowDB,138,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/138/raw/left/rgb-16.13.36.501.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/138/raw/left/depth-16.13.36.501.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/138/left-16.13.36.501.ply,
CowDB,138,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/138/raw/right/rgb-16.13.36.508.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/138/raw/right/depth-16.13.36.508.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/138/right-16.13.36.508.ply,
CowDB,138,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/138/raw/top/rgb-16.13.36.500.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/138/raw/top/depth-16.13.36.500.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/138/top-16.13.36.500.ply,
CowDB,139,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/139/raw/left/rgb-16.15.54.965.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/139/raw/left/depth-16.15.54.965.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/139/left-16.15.54.965.ply,
CowDB,139,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/139/raw/right/rgb-16.15.54.999.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/139/raw/right/depth-16.15.54.999.png,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDB/139/right-16.15.54.999.ply,
